,_id,category_code,deadpooled_year,founded_year,lat,lng,name,number_of_employees,oficina,tag_list,total_money_raised
0,5d245689f82093f85a6efaab,web,,2011.0,37.09024,-95.712891,Mokitown,,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}","mokitown, virtualworld, crunchbase",
1,5d245689f82093f85a6efb8e,search,,2012.0,40.757929,-73.985506,PeekYou,20.0,"{'type': 'Point', 'coordinates': [-73.985506, 40.757929]}","social-crm, database, peekyou, peoplesearch, engine, people, search, directory, social, google",1830000.0
2,5d245689f82093f85a6efb9e,mobile,,2010.0,33.8171,-111.9035,GENWI,25.0,"{'type': 'Point', 'coordinates': [-111.9035, 33.8171]}","mcms, mobile-content-management-system, live-and-engaging-apps, cloud-publishing, design-freely, revise-in-real-time, go-mobile-quickly",7100000.0
3,5d245689f82093f85a6efba5,web,,2012.0,52.5013449,13.4109071,headr,8.0,"{'type': 'Point', 'coordinates': [13.4109071, 52.5013449]}",,
4,5d245689f82093f85a6efbdd,web,,2013.0,37.566879,-122.323895,Fixya,30.0,"{'type': 'Point', 'coordinates': [-122.323895, 37.566879]}","fixya, crowdsourcing, diy, repair, customer-service",8000000.0
5,5d245689f82093f85a6efc1a,games_video,,2009.0,53.707739,10.023246,alluc,7.0,"{'type': 'Point', 'coordinates': [10.023246, 53.707739]}","video, piracy, videodatabase",
6,5d245689f82093f85a6efc91,enterprise,2012.0,2010.0,45.5049305,-73.5681635,Needium,15.0,"{'type': 'Point', 'coordinates': [-73.5681635, 45.5049305]}","local, search, blogs, social-media, social-networks, activity-streams, feeds",1000000.0
7,5d245689f82093f85a6efd81,other,,2012.0,37.798853,-122.398599,Widgetbox,30.0,"{'type': 'Point', 'coordinates': [-122.398599, 37.798853]}","widget, widgets, sharing, widget-advertising, widget-tracking",14500000.0
8,5d245689f82093f85a6efd85,ecommerce,,2011.0,34.047312,-118.445243,RazorGator,,"{'type': 'Point', 'coordinates': [-118.445243, 34.047312]}","ticketreselling, onlineauctions, onlineexchanges, tickets",58800000.0
9,5d245689f82093f85a6efe43,advertising,2009.0,2013.0,43.646599,-79.403014,Advaliant,60.0,"{'type': 'Point', 'coordinates': [-79.403014, 43.646599]}","internet, advertising, marketing, affiliate-network, affiliate-marketing, performance-marketing, search, email-banner, ad-network",100000.0
10,5d245689f82093f85a6efe44,advertising,2009.0,2013.0,40.743662,-73.984268,Advaliant,60.0,"{'type': 'Point', 'coordinates': [-73.984268, 40.743662]}","internet, advertising, marketing, affiliate-network, affiliate-marketing, performance-marketing, search, email-banner, ad-network",100000.0
11,5d245689f82093f85a6efe47,advertising,2009.0,2013.0,40.743662,-73.984268,Advaliant,60.0,"{'type': 'Point', 'coordinates': [-73.984268, 40.743662]}","internet, advertising, marketing, affiliate-network, affiliate-marketing, performance-marketing, search, email-banner, ad-network",100000.0
12,5d245689f82093f85a6efe6e,hospitality,,2013.0,37.454701,-122.1853756,Fluc,3.0,"{'type': 'Point', 'coordinates': [-122.1853756, 37.454701]}",consumer-web,
13,5d245689f82093f85a6efe7a,games_video,,2011.0,37.446823,-122.161523,Social Gaming Network,100.0,"{'type': 'Point', 'coordinates': [-122.161523, 37.446823]}","social, gaming, sgn",17100000.0
14,5d245689f82093f85a6efe80,games_video,,2011.0,34.0698494,-118.4054182,Social Gaming Network,100.0,"{'type': 'Point', 'coordinates': [-118.4054182, 34.0698494]}","social, gaming, sgn",17100000.0
15,5d245689f82093f85a6efe97,analytics,,2010.0,37.7766587,-122.395875,YouNoodle,18.0,"{'type': 'Point', 'coordinates': [-122.395875, 37.7766587]}",,
16,5d245689f82093f85a6effd3,games_video,,2009.0,42.091078,-88.288749,Crootpad,2.0,"{'type': 'Point', 'coordinates': [-88.288749, 42.091078]}","social-networking, recruiters, split-deal, social, networking, game, layoff, layoff-survival, job-serch, interview, career, risk-managment",
17,5d245689f82093f85a6efffc,mobile,,2012.0,37.5645375,-122.3254705,Skydeck,9.0,"{'type': 'Point', 'coordinates': [-122.3254705, 37.5645375]}","photo-sharing, photography, messaging, mobile, android, social-networking",4000000.0
18,5d245689f82093f85a6f0014,enterprise,,2009.0,37.789349,-122.412893,Ninite,2.0,"{'type': 'Point', 'coordinates': [-122.412893, 37.789349]}","virus, security, virtualization",
19,5d245689f82093f85a6f0053,games_video,,2009.0,37.772323,-122.214897,Handipoints,,"{'type': 'Point', 'coordinates': [-122.214897, 37.772323]}",,800000.0
20,5d245689f82093f85a6f0068,mobile,2013.0,2011.0,32.0554,34.7595,Moblica,,"{'type': 'Point', 'coordinates': [34.7595, 32.0554]}",,6000000.0
21,5d245689f82093f85a6f00a9,ecommerce,,2010.0,34.052187,-118.243425,Magento,275.0,"{'type': 'Point', 'coordinates': [-118.243425, 34.052187]}","opensource, e-commerce, ecommerce, magento, open-source, php, mysql, online-commerce, shopping-cart, shopping-carts, ecommerce-stores",22500000.0
22,5d245689f82093f85a6f0259,software,,2009.0,37.7896292,-122.3998782,Macroaxis,8.0,"{'type': 'Point', 'coordinates': [-122.3998782, 37.7896292]}","optimal-portfolio, wealth-management, asset-allocation, investing, modern-portfolio-theory, market-browser, efficient-frontier, etf-browser, fund-browser",
23,5d245689f82093f85a6f02e8,mobile,,2012.0,-37.817748,144.962991,Jumbuck Entertainment,,"{'type': 'Point', 'coordinates': [144.962991, -37.817748]}","community-messaging, wireless-communities, mobile-chat",
24,5d245689f82093f85a6f0302,web,,2010.0,51.51819,-0.208979,Pixsta,,"{'type': 'Point', 'coordinates': [-0.208979, 51.51819]}",,3753974.0
25,5d245689f82093f85a6f0345,web,2012.0,2009.0,37.754332,-122.416804,Supercool School,3.0,"{'type': 'Point', 'coordinates': [-122.416804, 37.754332]}","interactive-learning, web-based-schooling, web-classes",100000.0
26,5d245689f82093f85a6f036a,search,,2011.0,34.052187,-118.243425,FirstString,,"{'type': 'Point', 'coordinates': [-118.243425, 34.052187]}","firststring, high-school-sports, high-school-athletes, football, soccer, volleyball, cheerleading, cross-country, track, swimming, basketball, wrestling, softball, water-polo, lacrosse, golf, high-school",200000.0
27,5d245689f82093f85a6f0395,games_video,,2011.0,37.760524,-122.387799,Fuzz,6.0,"{'type': 'Point', 'coordinates': [-122.387799, 37.760524]}","music, promotion, artists",
