,userId,Reputation,Views,UpVotes,DownVotes,postId
0,-1,1,0,5007,1920,2175
1,-1,1,0,5007,1920,8576
2,-1,1,0,5007,1920,8578
3,-1,1,0,5007,1920,8981
4,-1,1,0,5007,1920,8982
5,-1,1,0,5007,1920,9857
6,-1,1,0,5007,1920,9858
7,-1,1,0,5007,1920,9860
8,-1,1,0,5007,1920,10130
9,-1,1,0,5007,1920,10131
10,-1,1,0,5007,1920,15331
11,-1,1,0,5007,1920,15332
12,-1,1,0,5007,1920,16296
13,-1,1,0,5007,1920,16366
14,-1,1,0,5007,1920,19423
15,-1,1,0,5007,1920,19848
16,-1,1,0,5007,1920,20259
17,-1,1,0,5007,1920,20261
18,-1,1,0,5007,1920,20262
19,-1,1,0,5007,1920,20263
20,-1,1,0,5007,1920,20264
21,-1,1,0,5007,1920,20485
22,-1,1,0,5007,1920,20487
23,-1,1,0,5007,1920,20489
24,-1,1,0,5007,1920,20490
25,-1,1,0,5007,1920,21497
26,-1,1,0,5007,1920,21795
27,-1,1,0,5007,1920,21856
28,-1,1,0,5007,1920,21860
29,-1,1,0,5007,1920,21861
30,-1,1,0,5007,1920,21862
31,-1,1,0,5007,1920,21864
32,-1,1,0,5007,1920,21876
33,-1,1,0,5007,1920,21878
34,-1,1,0,5007,1920,21882
35,-1,1,0,5007,1920,23847
36,-1,1,0,5007,1920,27148
37,-1,1,0,5007,1920,28215
38,-1,1,0,5007,1920,28223
39,-1,1,0,5007,1920,28240
40,-1,1,0,5007,1920,28260
41,-1,1,0,5007,1920,28263
42,-1,1,0,5007,1920,28267
43,-1,1,0,5007,1920,28269
44,-1,1,0,5007,1920,28275
45,-1,1,0,5007,1920,28277
46,-1,1,0,5007,1920,28279
47,-1,1,0,5007,1920,28281
48,-1,1,0,5007,1920,28296
49,-1,1,0,5007,1920,28304
50,-1,1,0,5007,1920,28324
51,-1,1,0,5007,1920,28331
52,-1,1,0,5007,1920,28333
53,-1,1,0,5007,1920,28335
54,-1,1,0,5007,1920,28410
55,-1,1,0,5007,1920,28452
56,-1,1,0,5007,1920,28534
57,-1,1,0,5007,1920,28791
58,-1,1,0,5007,1920,28899
59,-1,1,0,5007,1920,28926
60,-1,1,0,5007,1920,29930
61,-1,1,0,5007,1920,30453
62,-1,1,0,5007,1920,31753
63,-1,1,0,5007,1920,31778
64,-1,1,0,5007,1920,31826
65,-1,1,0,5007,1920,31827
66,-1,1,0,5007,1920,31982
67,-1,1,0,5007,1920,31986
68,-1,1,0,5007,1920,32513
69,-1,1,0,5007,1920,32710
70,-1,1,0,5007,1920,32803
71,-1,1,0,5007,1920,33252
72,-1,1,0,5007,1920,33597
73,-1,1,0,5007,1920,33728
74,-1,1,0,5007,1920,34887
75,-1,1,0,5007,1920,35243
76,-1,1,0,5007,1920,35250
77,-1,1,0,5007,1920,35772
78,-1,1,0,5007,1920,36189
79,-1,1,0,5007,1920,37548
80,-1,1,0,5007,1920,38341
81,-1,1,0,5007,1920,38472
82,-1,1,0,5007,1920,38516
83,-1,1,0,5007,1920,38518
84,-1,1,0,5007,1920,38822
85,-1,1,0,5007,1920,38850
86,-1,1,0,5007,1920,38859
87,-1,1,0,5007,1920,40430
88,-1,1,0,5007,1920,40432
89,-1,1,0,5007,1920,40437
90,-1,1,0,5007,1920,40439
91,-1,1,0,5007,1920,40520
92,-1,1,0,5007,1920,40522
93,-1,1,0,5007,1920,40689
94,-1,1,0,5007,1920,40835
95,-1,1,0,5007,1920,40842
96,-1,1,0,5007,1920,40900
97,-1,1,0,5007,1920,40901
98,-1,1,0,5007,1920,40914
99,-1,1,0,5007,1920,40943
100,-1,1,0,5007,1920,41298
101,-1,1,0,5007,1920,41310
102,-1,1,0,5007,1920,41311
103,-1,1,0,5007,1920,41458
104,-1,1,0,5007,1920,43067
105,-1,1,0,5007,1920,43800
106,-1,1,0,5007,1920,44691
107,-1,1,0,5007,1920,44692
108,-1,1,0,5007,1920,44693
109,-1,1,0,5007,1920,44694
110,-1,1,0,5007,1920,44695
111,-1,1,0,5007,1920,44809
112,-1,1,0,5007,1920,45195
113,-1,1,0,5007,1920,45494
114,-1,1,0,5007,1920,45727
115,-1,1,0,5007,1920,45901
116,-1,1,0,5007,1920,45902
117,-1,1,0,5007,1920,46132
118,-1,1,0,5007,1920,46731
119,-1,1,0,5007,1920,46786
120,-1,1,0,5007,1920,47547
121,-1,1,0,5007,1920,47833
122,-1,1,0,5007,1920,47850
123,-1,1,0,5007,1920,49878
124,-1,1,0,5007,1920,50412
125,-1,1,0,5007,1920,50527
126,-1,1,0,5007,1920,50710
127,-1,1,0,5007,1920,50756
128,-1,1,0,5007,1920,50759
129,-1,1,0,5007,1920,51601
130,-1,1,0,5007,1920,51911
131,-1,1,0,5007,1920,52546
132,-1,1,0,5007,1920,52548
133,-1,1,0,5007,1920,54601
134,-1,1,0,5007,1920,55696
135,-1,1,0,5007,1920,56101
136,-1,1,0,5007,1920,61093
137,-1,1,0,5007,1920,62077
138,-1,1,0,5007,1920,64390
139,-1,1,0,5007,1920,65020
140,-1,1,0,5007,1920,65070
141,-1,1,0,5007,1920,65144
142,-1,1,0,5007,1920,65146
143,-1,1,0,5007,1920,65154
144,-1,1,0,5007,1920,65155
145,-1,1,0,5007,1920,65166
146,-1,1,0,5007,1920,65171
147,-1,1,0,5007,1920,65172
148,-1,1,0,5007,1920,65208
149,-1,1,0,5007,1920,65293
150,-1,1,0,5007,1920,65302
151,-1,1,0,5007,1920,65304
152,-1,1,0,5007,1920,65308
153,-1,1,0,5007,1920,65317
154,-1,1,0,5007,1920,65322
155,-1,1,0,5007,1920,65330
156,-1,1,0,5007,1920,65333
157,-1,1,0,5007,1920,65336
158,-1,1,0,5007,1920,65338
159,-1,1,0,5007,1920,65339
160,-1,1,0,5007,1920,65351
161,-1,1,0,5007,1920,65534
162,-1,1,0,5007,1920,65570
163,-1,1,0,5007,1920,66521
164,-1,1,0,5007,1920,67808
165,-1,1,0,5007,1920,67810
166,-1,1,0,5007,1920,67812
167,-1,1,0,5007,1920,67814
168,-1,1,0,5007,1920,67818
169,-1,1,0,5007,1920,67821
170,-1,1,0,5007,1920,68575
171,-1,1,0,5007,1920,68576
172,-1,1,0,5007,1920,68613
173,-1,1,0,5007,1920,68615
174,-1,1,0,5007,1920,68620
175,-1,1,0,5007,1920,68626
176,-1,1,0,5007,1920,68978
177,-1,1,0,5007,1920,68980
178,-1,1,0,5007,1920,69043
179,-1,1,0,5007,1920,69078
180,-1,1,0,5007,1920,69198
181,-1,1,0,5007,1920,69679
182,-1,1,0,5007,1920,70264
183,-1,1,0,5007,1920,70907
184,-1,1,0,5007,1920,72537
185,-1,1,0,5007,1920,73481
186,-1,1,0,5007,1920,73838
187,-1,1,0,5007,1920,74030
188,-1,1,0,5007,1920,79743
189,-1,1,0,5007,1920,80660
190,-1,1,0,5007,1920,80668
191,-1,1,0,5007,1920,80670
192,-1,1,0,5007,1920,80763
193,-1,1,0,5007,1920,81195
194,-1,1,0,5007,1920,83316
195,-1,1,0,5007,1920,87155
196,-1,1,0,5007,1920,90672
197,-1,1,0,5007,1920,90673
198,-1,1,0,5007,1920,94286
199,-1,1,0,5007,1920,97864
200,-1,1,0,5007,1920,99044
201,-1,1,0,5007,1920,99290
202,-1,1,0,5007,1920,100216
203,-1,1,0,5007,1920,102937
204,-1,1,0,5007,1920,103049
205,-1,1,0,5007,1920,104825
206,-1,1,0,5007,1920,107658
207,-1,1,0,5007,1920,109441
208,-1,1,0,5007,1920,112068
209,-1,1,0,5007,1920,112070
210,-1,1,0,5007,1920,112517
211,5,6792,1145,662,5,6
212,5,6792,1145,662,5,12
213,5,6792,1145,662,5,32
214,5,6792,1145,662,5,49
215,5,6792,1145,662,5,64
216,5,6792,1145,662,5,76
217,5,6792,1145,662,5,83
218,5,6792,1145,662,5,96
219,5,6792,1145,662,5,103
220,5,6792,1145,662,5,108
221,5,6792,1145,662,5,125
222,5,6792,1145,662,5,126
223,5,6792,1145,662,5,131
224,5,6792,1145,662,5,139
225,5,6792,1145,662,5,197
226,5,6792,1145,662,5,199
227,5,6792,1145,662,5,217
228,5,6792,1145,662,5,299
229,5,6792,1145,662,5,306
230,5,6792,1145,662,5,314
231,5,6792,1145,662,5,329
232,5,6792,1145,662,5,398
233,5,6792,1145,662,5,423
234,5,6792,1145,662,5,433
235,5,6792,1145,662,5,504
236,5,6792,1145,662,5,550
237,5,6792,1145,662,5,560
238,5,6792,1145,662,5,562
239,5,6792,1145,662,5,569
240,5,6792,1145,662,5,593
241,5,6792,1145,662,5,616
242,5,6792,1145,662,5,617
243,5,6792,1145,662,5,634
244,5,6792,1145,662,5,772
245,5,6792,1145,662,5,774
246,5,6792,1145,662,5,776
247,5,6792,1145,662,5,827
248,5,6792,1145,662,5,898
249,5,6792,1145,662,5,1134
250,5,6792,1145,662,5,1135
251,5,6792,1145,662,5,1136
252,5,6792,1145,662,5,1165
253,5,6792,1145,662,5,1199
254,5,6792,1145,662,5,1235
255,5,6792,1145,662,5,1309
256,5,6792,1145,662,5,1451
257,5,6792,1145,662,5,1491
258,5,6792,1145,662,5,1503
259,5,6792,1145,662,5,1504
260,5,6792,1145,662,5,1546
261,5,6792,1145,662,5,1551
262,5,6792,1145,662,5,1613
263,5,6792,1145,662,5,1648
264,5,6792,1145,662,5,1706
265,5,6792,1145,662,5,1826
266,5,6792,1145,662,5,1828
267,5,6792,1145,662,5,1831
268,5,6792,1145,662,5,1857
269,5,6792,1145,662,5,1893
270,5,6792,1145,662,5,1904
271,5,6792,1145,662,5,1906
272,5,6792,1145,662,5,1907
273,5,6792,1145,662,5,1908
274,5,6792,1145,662,5,1910
275,5,6792,1145,662,5,1912
276,5,6792,1145,662,5,1958
277,5,6792,1145,662,5,1983
278,5,6792,1145,662,5,2072
279,5,6792,1145,662,5,2077
280,5,6792,1145,662,5,2101
281,5,6792,1145,662,5,2110
282,5,6792,1145,662,5,2149
283,5,6792,1145,662,5,2166
284,5,6792,1145,662,5,2167
285,5,6792,1145,662,5,2172
286,5,6792,1145,662,5,2213
287,5,6792,1145,662,5,2217
288,5,6792,1145,662,5,2236
289,5,6792,1145,662,5,2245
290,5,6792,1145,662,5,2247
291,5,6792,1145,662,5,2302
292,5,6792,1145,662,5,2346
293,5,6792,1145,662,5,2389
294,5,6792,1145,662,5,2412
295,5,6792,1145,662,5,2456
296,5,6792,1145,662,5,2627
297,5,6792,1145,662,5,2911
298,5,6792,1145,662,5,3055
299,5,6792,1145,662,5,3056
300,5,6792,1145,662,5,3168
301,5,6792,1145,662,5,3223
302,5,6792,1145,662,5,3239
303,5,6792,1145,662,5,3319
304,5,6792,1145,662,5,3414
305,5,6792,1145,662,5,3424
306,5,6792,1145,662,5,3461
307,5,6792,1145,662,5,3480
308,5,6792,1145,662,5,3576
309,5,6792,1145,662,5,3600
310,5,6792,1145,662,5,3637
311,5,6792,1145,662,5,3675
312,5,6792,1145,662,5,3703
313,5,6792,1145,662,5,3756
314,5,6792,1145,662,5,3761
315,5,6792,1145,662,5,3848
316,5,6792,1145,662,5,3891
317,5,6792,1145,662,5,3998
318,5,6792,1145,662,5,4634
319,5,6792,1145,662,5,4635
320,5,6792,1145,662,5,4761
321,5,6792,1145,662,5,5086
322,5,6792,1145,662,5,5296
323,5,6792,1145,662,5,6235
324,5,6792,1145,662,5,6241
325,5,6792,1145,662,5,6278
326,5,6792,1145,662,5,6389
327,5,6792,1145,662,5,6757
328,6,457,114,47,0,15
329,6,457,114,47,0,982
330,6,457,114,47,0,983
331,6,457,114,47,0,3804
332,6,457,114,47,0,6578
333,6,457,114,47,0,9329
334,6,457,114,47,0,21843
335,6,457,114,47,0,23750
336,6,457,114,47,0,25770
337,6,457,114,47,0,39110
338,6,457,114,47,0,39226
339,6,457,114,47,0,47256
340,7,429,56,20,0,643
341,7,429,56,20,0,2695
342,8,6764,1089,604,25,1
343,8,6764,1089,604,25,16
344,8,6764,1089,604,25,36
345,8,6764,1089,604,25,65
346,8,6764,1089,604,25,78
347,8,6764,1089,604,25,111
348,8,6764,1089,604,25,114
349,8,6764,1089,604,25,129
350,8,6764,1089,604,25,142
351,8,6764,1089,604,25,168
352,8,6764,1089,604,25,170
353,8,6764,1089,604,25,254
354,8,6764,1089,604,25,262
355,8,6764,1089,604,25,271
356,8,6764,1089,604,25,301
357,8,6764,1089,604,25,352
358,8,6764,1089,604,25,356
359,8,6764,1089,604,25,397
360,8,6764,1089,604,25,412
361,8,6764,1089,604,25,432
362,8,6764,1089,604,25,845
363,8,6764,1089,604,25,851
364,8,6764,1089,604,25,855
365,8,6764,1089,604,25,895
366,8,6764,1089,604,25,975
367,8,6764,1089,604,25,978
368,8,6764,1089,604,25,981
369,8,6764,1089,604,25,1010
370,8,6764,1089,604,25,1131
371,8,6764,1089,604,25,1132
372,8,6764,1089,604,25,1173
373,8,6764,1089,604,25,1177
374,8,6764,1089,604,25,1185
375,8,6764,1089,604,25,1220
376,8,6764,1089,604,25,1231
377,8,6764,1089,604,25,1251
378,8,6764,1089,604,25,1291
379,8,6764,1089,604,25,1364
380,8,6764,1089,604,25,1438
381,8,6764,1089,604,25,1494
382,8,6764,1089,604,25,1496
383,8,6764,1089,604,25,1529
384,8,6764,1089,604,25,1537
385,8,6764,1089,604,25,1549
386,8,6764,1089,604,25,1588
387,8,6764,1089,604,25,1598
388,8,6764,1089,604,25,1664
389,8,6764,1089,604,25,1665
390,8,6764,1089,604,25,1695
391,8,6764,1089,604,25,1716
392,8,6764,1089,604,25,1741
393,8,6764,1089,604,25,1755
394,8,6764,1089,604,25,1771
395,8,6764,1089,604,25,1782
396,8,6764,1089,604,25,1816
397,8,6764,1089,604,25,1820
398,8,6764,1089,604,25,1842
399,8,6764,1089,604,25,1897
400,8,6764,1089,604,25,1993
401,8,6764,1089,604,25,2348
402,8,6764,1089,604,25,2407
403,8,6764,1089,604,25,2422
404,8,6764,1089,604,25,2560
405,8,6764,1089,604,25,2673
406,8,6764,1089,604,25,2699
407,8,6764,1089,604,25,3085
408,8,6764,1089,604,25,3106
409,8,6764,1089,604,25,3107
410,8,6764,1089,604,25,3108
411,8,6764,1089,604,25,3138
412,8,6764,1089,604,25,3197
413,8,6764,1089,604,25,3295
414,8,6764,1089,604,25,3297
415,8,6764,1089,604,25,3335
416,8,6764,1089,604,25,3339
417,8,6764,1089,604,25,3405
418,8,6764,1089,604,25,3453
419,8,6764,1089,604,25,3460
420,8,6764,1089,604,25,3527
421,8,6764,1089,604,25,3532
422,8,6764,1089,604,25,3555
423,8,6764,1089,604,25,3789
424,8,6764,1089,604,25,3814
425,8,6764,1089,604,25,3880
426,8,6764,1089,604,25,4176
427,8,6764,1089,604,25,4177
428,8,6764,1089,604,25,4309
429,8,6764,1089,604,25,4311
430,8,6764,1089,604,25,4338
431,8,6764,1089,604,25,4340
432,8,6764,1089,604,25,4852
433,8,6764,1089,604,25,5184
434,8,6764,1089,604,25,5287
435,8,6764,1089,604,25,5600
436,8,6764,1089,604,25,6221
437,8,6764,1089,604,25,6251
438,8,6764,1089,604,25,6255
439,8,6764,1089,604,25,6683
440,8,6764,1089,604,25,6935
441,8,6764,1089,604,25,7287
442,8,6764,1089,604,25,7405
443,8,6764,1089,604,25,7452
444,8,6764,1089,604,25,8043
445,8,6764,1089,604,25,11626
446,8,6764,1089,604,25,11803
447,8,6764,1089,604,25,11981
448,8,6764,1089,604,25,12158
449,8,6764,1089,604,25,12185
450,8,6764,1089,604,25,12293
451,8,6764,1089,604,25,12394
452,8,6764,1089,604,25,12396
453,8,6764,1089,604,25,12399
454,8,6764,1089,604,25,12489
455,8,6764,1089,604,25,12624
456,8,6764,1089,604,25,13455
457,8,6764,1089,604,25,15676
458,8,6764,1089,604,25,15754
459,8,6764,1089,604,25,17426
460,8,6764,1089,604,25,23733
461,8,6764,1089,604,25,26819
462,8,6764,1089,604,25,37982
463,10,121,20,2,0,228
464,11,136,10,10,0,901
465,11,136,10,10,0,903
466,11,136,10,10,0,1157
467,11,136,10,10,0,1194
468,11,136,10,10,0,1919
469,11,136,10,10,0,1920
470,12,101,10,5,0,112
471,13,817,178,44,1,31
472,13,817,178,44,1,86
473,13,817,178,44,1,175
474,13,817,178,44,1,235
475,13,817,178,44,1,244
476,13,817,178,44,1,425
477,13,817,178,44,1,455
478,15,11,8,0,0,347
479,16,101,4,7,0,351
480,17,345,14,13,1,53
481,17,345,14,13,1,1104
482,17,345,14,13,1,1528
483,18,128,8,16,0,3
484,18,128,8,16,0,2427
485,22,591,90,693,6,47
486,22,591,90,693,6,70
487,22,591,90,693,6,73
488,22,591,90,693,6,90
489,22,591,90,693,6,102
490,22,591,90,693,6,132
491,22,591,90,693,6,144
492,22,591,90,693,6,308
493,22,591,90,693,6,598
494,22,591,90,693,6,781
495,22,591,90,693,6,784
496,22,591,90,693,6,1499
497,22,591,90,693,6,1500
498,22,591,90,693,6,2029
499,22,591,90,693,6,2174
500,22,591,90,693,6,3849
501,22,591,90,693,6,3944
502,22,591,90,693,6,4136
503,22,591,90,693,6,4432
504,22,591,90,693,6,4449
505,22,591,90,693,6,4589
506,22,591,90,693,6,5429
507,22,591,90,693,6,5959
508,22,591,90,693,6,6614
509,22,591,90,693,6,7374
510,22,591,90,693,6,8160
511,22,591,90,693,6,8450
512,22,591,90,693,6,10470
513,22,591,90,693,6,10554
514,22,591,90,693,6,11272
515,22,591,90,693,6,12028
516,22,591,90,693,6,12379
517,22,591,90,693,6,16721
518,22,591,90,693,6,16740
519,22,591,90,693,6,20106
520,22,591,90,693,6,50630
521,22,591,90,693,6,64484
522,22,591,90,693,6,113940
523,22,591,90,693,6,114741
524,23,308,52,34,1,4
525,23,308,52,34,1,5
526,23,308,52,34,1,13
527,24,344,48,36,1,2
528,24,344,48,36,1,10
529,24,344,48,36,1,348
530,25,4968,641,328,23,79
531,25,4968,641,328,23,109
532,25,4968,641,328,23,150
533,25,4968,641,328,23,190
534,25,4968,641,328,23,647
535,25,4968,641,328,23,651
536,25,4968,641,328,23,656
537,25,4968,641,328,23,673
538,25,4968,641,328,23,718
539,25,4968,641,328,23,720
540,25,4968,641,328,23,722
541,25,4968,641,328,23,810
542,25,4968,641,328,23,819
543,25,4968,641,328,23,823
544,25,4968,641,328,23,956
545,25,4968,641,328,23,957
546,25,4968,641,328,23,997
547,25,4968,641,328,23,1344
548,25,4968,641,328,23,1792
549,25,4968,641,328,23,1810
550,25,4968,641,328,23,1844
551,25,4968,641,328,23,2053
552,25,4968,641,328,23,2129
553,25,4968,641,328,23,2501
554,25,4968,641,328,23,2900
555,25,4968,641,328,23,4452
556,25,4968,641,328,23,4947
557,25,4968,641,328,23,5599
558,25,4968,641,328,23,5895
559,25,4968,641,328,23,6618
560,25,4968,641,328,23,8094
561,25,4968,641,328,23,9800
